user_id,reading_session,article_id,scroll_range,max_offset,min_offset,offset_difference,relative_time,reading_duration
380,6313adb4-7db3-48b6-92d3-e5235a610288,42721417,9864,662,243,-419,6,6
380,30d3b109-cf78-46e7-9b95-731a6f252071,42715147,13311,2071,63,2008,0,1
380,30d3b109-cf78-46e7-9b95-731a6f252071,42715147,13311,2153,0,-2153,1,1
380,f7d4b81d-7395-4da1-8240-264859063811,42724380,9063,172,22,150,0,0
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42731505,2996,1223,40,1183,0,10
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42731505,2996,1549,1273,276,5,10
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42731505,2996,1531,107,-1424,9,10
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42731505,2996,49,0,-49,10,10
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,4970,598,5,593,0,5
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,4970,1015,602,413,1,5
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,4970,1620,1018,602,2,5
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,4970,2296,1621,675,3,5
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,4970,2976,2325,651,4,5
380,58a16d39-ec77-45ab-9e25-d4c77da84193,42732842,4970,3523,2983,540,5,5
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42723401,8354,362,7,355,0,0
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42732304,1797,350,41,309,0,0
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42730396,3912,265,22,243,0,3
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42730396,3912,834,274,560,1,3
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42730396,3912,1160,842,318,2,3
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42730396,3912,1162,1162,0,3,3
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,5598,434,45,389,0,4
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,5598,1945,446,1499,1,4
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,5598,2626,1975,651,2,4
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,5598,3322,2631,691,3,4
381,aa261d12-0fa8-4831-b0f1-1c82c8c334e5,42721115,5598,4151,3325,826,4,4
381,6ba8724d-0e19-4066-a339-ba906358013f,42723401,9624,556,21,535,0,3
381,6ba8724d-0e19-4066-a339-ba906358013f,42723401,9624,995,569,426,1,3
381,6ba8724d-0e19-4066-a339-ba906358013f,42723401,9624,1668,1039,629,2,3
381,6ba8724d-0e19-4066-a339-ba906358013f,42723401,9624,1782,1685,97,3,3
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,2508,121,7,114,0,9
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,2508,532,122,410,1,9
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,2508,763,543,220,2,9
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,2508,1005,790,215,3,9
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,2508,1061,1032,29,4,9
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,2508,1048,0,-1048,5,9
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,2508,555,6,549,6,9
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,2508,1061,610,451,7,9
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,2508,1025,117,-908,8,9
381,6ba8724d-0e19-4066-a339-ba906358013f,42731648,2508,115,112,-3,9,9
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,11147,246,2,244,0,20
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,11147,249,248,1,1,20
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,11147,495,260,235,2,20
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,11147,472,189,-283,4,20
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,11147,176,61,-115,5,20
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,11147,45,0,-45,6,20
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,11147,744,47,697,19,20
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42723401,11147,812,762,50,20,20
381,56dff423-9b67-4ecd-a0ac-fdfac97bf877,42733993,2983,98,1,97,0,0
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741465,4647,386,0,-386,0,2
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741465,4647,1252,317,935,1,2
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741465,4647,517,0,-517,2,2
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741049,8813,1388,20,1368,0,3
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741049,8813,1961,1412,549,1,3
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741049,8813,1885,989,-896,2,3
380,b36e87f0-afbf-4e05-9ed0-232d77e6abc9,42741049,8813,945,0,-945,3,3
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42763760,4600,308,8,300,0,3
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42763760,4600,3153,360,2793,1,3
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42763760,4600,3142,1977,-1165,2,3
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42763760,4600,1888,0,-1888,3,3
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42764304,5527,486,54,432,0,1
381,5115d2f9-bf13-4da2-8985-9ffa6cd6b125,42764304,5527,1218,426,792,1,1
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,9635,1178,20,1158,0,6
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,9635,3310,1187,2123,1,6
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,9635,6433,3332,3101,2,6
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,9635,7014,6168,-846,3,6
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,9635,6155,6059,-96,4,6
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,9635,6035,599,-5436,5,6
380,649c574d-1560-41f0-ab0e-5ede2a87dec4,42763517,9635,518,0,-518,6,6
380,e4b28ee7-3119-4782-be77-a80832bff04d,42766623,8687,2221,7,2214,0,0
381,27b2d758-7e04-4320-b2c0-b7a1abe54d07,42766623,8687,3646,29,3617,0,2
381,27b2d758-7e04-4320-b2c0-b7a1abe54d07,42766623,8687,5175,3731,1444,1,2
381,27b2d758-7e04-4320-b2c0-b7a1abe54d07,42766623,8687,6303,5188,1115,2,2
381,18f1c6a6-90fc-441d-8c18-edc643af9a28,42767657,5955,1203,22,1181,0,1
381,18f1c6a6-90fc-441d-8c18-edc643af9a28,42767657,5955,859,0,-859,1,1
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,156,4,152,0,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,270,158,112,1,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,322,271,51,2,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,338,324,14,3,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,431,339,92,7,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,436,433,3,8,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,504,438,66,20,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,614,506,108,21,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,744,617,127,22,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,753,0,-753,23,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1174,36,1138,24,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1392,1195,197,25,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2242,1418,824,26,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3637,2258,1379,27,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3631,2975,-656,30,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2918,2002,-916,31,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1974,1716,-258,32,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1722,1563,159,33,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1738,1723,15,34,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1774,1740,34,35,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1789,1775,14,36,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1802,1791,11,37,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1833,1804,29,38,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1845,1834,11,39,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1903,1846,57,40,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1946,1904,42,41,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,1987,1947,40,42,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2020,1988,32,43,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2044,2021,23,44,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2080,2045,35,45,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2133,2081,52,46,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2140,2134,6,47,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2210,2142,68,48,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2289,2212,77,49,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2400,2290,110,50,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2510,2403,107,52,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2585,2511,74,53,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2684,2587,97,54,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2731,2690,41,55,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2783,2734,49,56,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,2868,2784,84,57,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3192,2873,319,58,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3269,3195,74,59,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3323,3271,52,60,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3354,3324,30,61,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3380,3355,25,62,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3384,3382,2,63,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3507,3383,124,68,69
384,5dfa1975-ed21-4946-a0fb-43fdd779af50,42738079,5200,3637,3508,129,69,69
385,44abeeef-74e6-4df5-9182-1e55fada70a9,42782785,3915,1121,7,1114,0,1
385,44abeeef-74e6-4df5-9182-1e55fada70a9,42782785,3915,1244,1141,103,1,1
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,730,57,673,0,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,1185,981,204,8,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,1897,1213,684,15,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,2119,1917,202,21,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,2763,2141,622,28,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,3171,2799,372,33,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,3195,3183,12,34,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,3809,3227,582,41,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,3947,3825,122,53,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,3901,3706,-195,59,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,4002,3708,294,60,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,3682,3557,-125,61,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,3867,3587,280,63,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,3875,3869,6,64,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,4043,3906,137,74,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,4105,4049,56,75,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,4220,4124,-96,76,109
385,f5d8795b-3ebf-4a18-80df-6ef4aa29c7d1,42779953,5886,4362,4192,170,109,109
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,10830,211,5,206,0,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,10830,481,214,267,1,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,10830,880,490,390,2,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,10830,1134,881,253,3,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,10830,1644,1141,503,4,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,10830,4021,1663,2358,5,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,10830,7564,4068,3496,6,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,10830,9910,7642,2268,7,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42783247,10830,9884,9543,-341,10,10
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,226,1,225,0,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,440,247,193,1,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,679,447,232,2,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,720,680,40,3,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,745,690,-55,4,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,920,691,229,5,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,998,926,72,6,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1055,1000,55,7,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1045,967,-78,8,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,965,885,-80,9,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1063,900,163,10,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1150,1064,86,11,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1267,1152,115,12,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1337,1275,62,13,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1373,1312,-61,14,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1398,1314,84,15,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1412,1289,-123,16,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1324,1271,53,17,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1399,1288,-111,18,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1284,1173,-111,19,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1436,1209,227,20,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1639,1438,201,21,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,1973,1649,324,23,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,2483,1986,497,24,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,2570,2486,84,25,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,2740,2572,168,26,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,2770,2634,-136,27,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,3147,2649,498,28,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,3205,3040,-165,29,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,3029,2866,-163,30,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,2958,2868,90,31,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,3022,2958,64,32,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,3162,3025,137,33,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,3409,3166,243,34,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,3737,3412,325,35,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,4025,3760,265,36,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,4546,4033,513,37,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,4986,4565,421,38,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,5128,4997,131,39,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,5311,5132,179,40,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,5388,5315,73,41,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,5847,5390,457,42,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,6094,5851,243,43,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,6643,6110,533,44,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,7246,6644,602,45,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,7288,7248,40,46,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,8208,7275,7139,-136,49,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,920,0,0,0,56,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,19764,124,6,118,60,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,19764,144,31,-113,61,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16220,161,132,29,62,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16520,128,0,-128,64,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16492,103,6,97,65,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16492,101,0,-101,66,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16492,21,3,18,67,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16492,124,24,100,68,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16492,137,0,-137,69,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16492,237,93,144,70,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16492,933,254,679,71,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16492,1298,960,338,72,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42786749,16492,1244,0,-1244,73,73
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,142,2,140,0,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,376,145,231,1,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,534,379,155,2,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,682,539,143,3,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,784,687,97,4,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,818,788,30,5,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,874,820,54,6,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,958,878,80,7,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,908,667,-241,8,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,910,668,242,9,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,949,911,38,10,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1091,951,140,11,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1117,1100,17,12,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1214,1122,92,13,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1338,1217,121,15,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1294,1201,-93,16,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1251,1214,37,17,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1304,1253,51,18,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1447,1306,141,19,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1566,1454,112,20,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1579,1568,11,21,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1649,1584,65,22,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1685,1651,34,23,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1704,1686,18,24,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1717,1706,11,25,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1820,1719,101,26,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,2152,1823,329,58,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,2687,2153,534,59,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,3769,2692,1077,60,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4020,3792,228,61,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4172,3953,-219,62,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4048,3956,92,64,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4047,3924,-123,65,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4195,3958,237,66,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4746,4212,534,67,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4739,4616,-123,68,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4608,4169,-439,69,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4165,3026,-1139,70,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,2970,925,-2045,71,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,901,0,-901,72,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,726,5,721,73,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,996,737,259,74,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1470,1004,466,75,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1490,872,-618,76,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,864,0,-864,77,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,428,19,409,88,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,404,2,-402,89,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,979,42,937,95,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,2683,1024,1659,96,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,2908,1160,-1748,97,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1124,497,-627,98,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,476,0,-476,99,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,511,2,509,111,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,2700,539,2161,112,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4301,2744,1557,113,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4746,4319,427,114,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4729,4560,-169,116,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4746,4563,183,117,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4742,4149,-593,118,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,4143,1118,-3025,119,120
386,3ff86310-1ad7-43f2-a5b5-eb8d7959dd08,42788510,5666,1092,0,-1092,120,120
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,4354,499,21,478,0,112
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,4354,1595,571,1024,1,112
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,4354,1015,554,-461,2,112
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,4354,667,549,118,3,112
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,4354,665,523,-142,4,112
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,4354,522,74,-448,5,112
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,4354,66,0,-66,6,112
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,4354,407,3,404,7,112
386,753f2380-99ac-4cc7-a751-9a6f86a18242,42787529,4354,802,418,384,8,112
